211.080.145.000|211.080.209.255|福建
211.090.008.000|211.090.045.255|河北
211.090.074.000|211.090.074.255|内蒙古
211.090.079.000|211.090.086.255|山西
211.090.100.000|211.090.195.255|江苏
211.090.193.000|211.091.041.255|浙江
211.091.088.000|211.091.111.255|安徽
211.091.120.000|211.091.149.255|湖北
211.091.184.000|211.091.211.255|河南
211.091.216.000|211.091.242.255|湖南
211.091.248.000|211.092.001.255|江西
211.092.008.000|211.092.027.255|重庆
211.092.072.000|211.092.107.255|四川
211.092.136.000|211.092.139.255|贵州
211.092.144.000|211.092.175.255|云南
211.092.180.000|211.092.183.255|西藏
211.092.184.000|211.092.223.255|陕西
211.092.248.000|211.092.251.255|甘肃
211.093.001.000|211.093.003.255|宁夏
211.093.008.000|211.093.011.255|青海
211.093.016.000|211.093.022.255|新疆
211.093.024.000|211.093.056.255|黑龙江
211.093.065.000|211.093.074.255|吉林
211.093.073.000|211.093.073.255|四川
211.093.080.000|211.093.126.255|辽宁
211.093.153.000|211.093.158.255|内蒙古
211.094.001.000|211.094.191.255|北京
211.094.192.000|211.094.215.255|天津
211.095.001.000|211.095.127.255|上海
211.095.128.000|211.095.173.255|四川
211.095.192.000|211.097.047.255|广东
211.097.064.000|211.097.083.255|广西
211.097.096.000|211.097.103.255|海南
211.097.104.000|211.097.161.255|福建
211.097.168.000|211.097.235.255|山东
211.098.011.000|211.098.011.255|北京
211.098.043.000|211.098.043.255|江苏
211.098.049.000|211.098.049.255|上海
211.098.050.000|211.098.052.255|福建
211.098.053.000|211.098.053.255|江苏
211.098.055.000|211.098.055.255|上海
211.098.056.000|211.098.056.255|江西
211.098.057.000|211.098.059.255|广东
211.098.066.000|211.098.069.255|广西
211.098.071.000|211.098.076.255|湖南
211.098.072.000|211.098.072.255|云南
211.098.074.000|211.098.074.255|湖南
211.098.077.000|211.098.080.255|广西
211.098.090.000|211.098.090.255|黑龙江
211.098.100.000|211.098.100.255|陕西
211.098.122.000|211.098.127.255|甘肃
211.098.136.000|211.098.136.255|山西
211.098.194.000|211.098.194.255|河南
211.099.000.000|211.099.063.255|北京
211.099.064.000|211.099.064.255|湖北
211.099.065.000|211.099.074.255|北京
211.099.096.000|211.099.127.255|山东
211.099.126.000|211.101.248.255|北京
211.103.002.000|211.103.006.255|天津
211.103.059.000|211.103.059.255|贵州
211.103.080.000|211.103.085.255|天津
211.104.220.000|211.104.230.255|韩国
211.111.178.000|211.111.178.255|吉林
211.117.039.000|211.117.039.255|韩国
211.137.056.000|211.137.056.255|湖北
211.138.120.000|211.138.120.255|浙江
211.139.030.000|211.139.040.255|重庆
211.140.012.000|211.140.015.255|浙江
211.136.000.000|211.141.255.255|中国
211.144.064.000|211.144.095.255|上海
211.152.001.000|211.152.159.255|北京
211.152.160.000|211.152.191.255|广东
211.152.194.000|211.152.195.255|黑龙江
211.152.196.000|211.152.196.255|河北
211.152.228.000|211.152.228.255|江苏
211.153.000.000|211.153.001.255|北京
211.153.001.000|211.153.255.255|北京
211.154.048.000|211.154.048.255|黑龙江
211.154.064.000|211.154.095.255|上海
211.154.100.000|211.154.131.255|广东
211.155.159.000|211.155.251.255|北京
211.156.000.000|211.156.072.255|上海
211.156.096.000|211.156.107.255|广东
211.157.057.000|211.157.245.255|北京
211.158.001.000|211.158.003.255|重庆
211.159.000.000|211.159.060.255|广东
211.159.080.000|211.159.085.255|北京
211.159.084.000|211.159.084.255|广东
211.159.086.000|211.159.096.255|天津
211.159.093.000|211.159.093.255|北京
211.161.144.000|211.161.159.255|武汉
211.161.000.000|211.161.255.255|上海
211.162.130.000|211.162.133.255|四川
211.161.000.000|211.162.255.255|中国
211.163.001.000|211.163.001.255|辽宁
211.163.009.000|211.163.011.255|黑龙江
211.163.017.000|211.163.019.255|四川
211.163.026.000|211.163.026.255|湖北
211.163.030.000|211.163.030.255|内蒙
211.163.031.000|211.163.031.255|西藏
211.163.032.000|211.163.037.255|新疆
211.163.041.000|211.163.041.255|河北
211.163.097.000|211.163.105.255|江苏
211.163.113.000|211.163.113.255|浙江
211.163.128.000|211.163.128.255|青海
211.163.193.000|211.163.193.255|安徽
211.164.152.000|211.164.152.255|陕西
211.167.000.000|211.167.031.255|广东
211.167.032.000|211.167.064.255|北京
211.167.096.000|211.167.127.255|上海
211.167.149.000|211.167.149.255|浙江
211.167.096.000|211.167.159.255|上海
211.167.149.000|211.167.149.255|浙江
211.167.160.000|211.167.175.255|北京
211.167.192.000|211.167.223.255|上海
211.167.224.000|211.167.253.255|北京
211.174.000.000|211.216.255.255|韩国
211.180.001.000|211.182.255.255|韩国
211.200.180.000|211.200.185.255|韩国
211.216.000.000|211.216.255.255|韩国
212.020.096.000|212.020.111.255|捷克
212.046.200.000|212.046.205.255|俄罗斯
212.110.225.000|212.110.232.255|格鲁吉亚
212.110.233.000|212.110.233.255|乌兹别克斯坦
212.110.234.000|212.110.237.255|俄罗斯
212.110.239.000|212.110.239.255|格鲁吉亚
212.156.000.000|212.156.193.255|土耳其
212.216.160.000|212.216.167.255|意大利
212.000.000.000|213.255.255.255|欧洲
213.024.093.000|213.024.093.255|俄罗斯
213.158.000.000|213.158.001.255|俄罗斯
214.000.000.000|215.255.255.255|美国
216.154.000.000|216.154.255.255|加拿大
216.244.192.000|216.244.207.255|阿根廷
216.000.000.000|216.255.255.255|美国
218.000.000.000|218.000.255.255|浙江
218.001.000.000|218.001.255.255|上海
218.002.000.000|218.003.255.255|江苏
218.005.000.000|218.006.127.255|福建
218.006.128.000|218.006.255.255|四川
218.007.001.000|218.010.255.255|黑龙江
218.011.000.000|218.012.255.255|河北
218.013.003.000|218.020.255.255|广东
218.021.000.000|218.021.047.255|宁夏
218.021.065.000|218.021.125.255|广西
218.021.128.000|218.021.255.255|内蒙古
218.022.000.000|218.023.255.255|安徽
218.024.000.000|218.024.129.255|辽宁
218.026.000.000|218.026.020.255|山西
218.027.088.000|218.027.090.255|吉林
218.031.002.000|218.031.110.255|新疆
218.048.051.000|218.048.051.255|英国
218.057.012.000|218.057.168.255|山东
218.058.000.000|218.058.087.255|山东
218.060.000.000|218.060.079.255|辽宁
218.062.000.000|218.063.255.255|云南
218.064.000.000|218.064.023.255|江西
218.065.240.000|218.065.243.255|广西
218.067.054.000|218.067.115.255|福建
218.070.064.000|218.070.064.255|重庆
218.000.000.000|218.255.255.255|未知地区
222.064.000.000|222.073.255.255|上海
224.000.000.000|224.255.255.255|美国
000.000.000.000|255.255.255.255|未知地区
