202.098.032.000|202.098.063.255|重庆
202.098.064.000|202.098.095.255|云南
202.098.096.000|202.098.159.255|四川
202.098.160.000|202.098.191.255|云南
202.098.192.000|202.098.223.255|贵州
202.098.224.000|202.098.255.255|西藏
202.099.000.000|202.099.063.255|北京
202.099.064.000|202.099.127.255|天津
202.099.130.000|202.099.191.255|河北
202.099.192.000|202.099.223.255|山西
202.099.224.000|202.099.255.255|内蒙古
202.100.000.000|202.100.063.255|陕西
202.100.064.000|202.100.095.255|甘肃
202.100.096.000|202.100.127.255|宁夏
202.100.128.000|202.100.159.255|青海
202.100.160.000|202.100.191.255|新疆
202.100.192.000|202.100.223.255|海南
202.101.000.000|202.101.063.255|上海
202.101.064.000|202.101.095.255|贵州
202.101.096.000|202.101.159.255|福建
202.101.160.000|202.101.191.255|浙江
202.101.192.000|202.101.255.255|江西
202.102.000.000|202.102.127.255|江苏
202.102.132.000|202.102.190.255|山东
202.102.192.000|202.102.223.255|安徽
202.102.224.000|202.102.255.255|河南
202.103.000.000|202.103.063.255|湖北
202.103.064.000|202.103.127.255|湖南
202.103.128.000|202.103.191.255|广东
202.103.192.000|202.103.255.255|广西
202.104.000.000|202.105.255.255|广东
202.106.000.000|202.106.255.255|北京
202.107.006.000|202.107.100.255|辽宁
202.107.144.000|202.107.159.255|新疆
202.107.192.000|202.107.255.255|浙江
202.108.000.000|202.108.255.255|北京
202.109.000.000|202.109.127.255|上海
202.109.128.000|202.109.191.255|江西
202.109.192.000|202.109.255.255|福建
202.110.000.000|202.110.063.255|辽宁
202.110.064.000|202.110.127.255|河南
202.110.128.000|202.110.191.255|湖北
202.110.192.000|202.110.255.255|山东
202.111.000.000|202.111.127.255|江苏
202.111.128.000|202.111.159.255|河南
202.111.160.000|202.111.191.255|吉林
202.111.192.000|202.111.223.255|安徽
202.112.008.000|202.112.008.255|教育网北京
202.112.000.000|202.112.031.255|中国教育网
202.112.032.000|202.112.039.255|北京
202.112.040.000|202.112.047.255|上海
202.112.048.000|202.112.055.255|广东
202.112.056.000|202.112.255.255|教育网北京
202.113.000.000|202.113.255.255|教育网天津
202.114.000.000|202.114.255.255|教育网湖北
202.115.000.000|202.115.255.255|教育网四川
202.116.000.000|202.116.239.255|教育网广东
202.116.240.000|202.116.255.255|教育网海南
202.117.000.000|202.117.255.255|教育网陕西
202.118.000.000|202.118.127.255|教育网辽宁
202.118.128.000|202.118.255.255|教育网黑龙江
202.119.000.000|202.119.255.255|教育网江苏
202.120.000.000|202.121.255.255|教育网上海
202.122.000.000|202.122.007.255|教育网上海
202.122.032.000|202.122.128.255|北京
202.127.000.000|202.127.001.255|上海
202.127.012.000|202.127.015.255|江苏
202.127.016.001|202.127.031.255|上海
202.127.040.000|202.127.047.255|北京
202.127.200.000|202.127.207.255|安徽
202.128.000.000|202.128.095.255|关岛
202.130.003.000|202.130.003.255|北京
202.130.008.000|202.130.008.255|广东
202.130.026.000|202.130.026.255|陕西
202.130.029.000|202.130.029.255|黑龙江
202.130.000.000|202.130.031.255|中国
202.130.033.000|202.130.033.255|陕西
202.130.064.000|202.130.159.255|香港
202.130.226.000|202.130.247.255|北京
202.130.248.000|202.130.249.255|上海
202.130.224.000|202.130.255.255|中国
202.131.000.000|202.131.255.255|蒙古
202.132.000.000|202.133.255.255|APNIC
202.134.000.000|202.134.031.255|菲律宾
202.134.060.000|202.134.127.255|香港
202.134.128.000|202.134.159.255|印度
202.134.224.000|202.134.255.255|菲律宾
202.135.000.000|202.135.255.255|APNIC
202.136.000.000|202.136.127.255|菲律宾
202.136.252.000|202.136.255.255|中国
202.137.000.000|202.137.031.255|印度尼西亚
202.137.064.000|202.137.095.255|澳大利亚
202.137.128.000|202.137.159.255|老挝
202.137.224.000|202.137.255.255|马来西亚
202.138.000.000|202.138.063.255|澳大利亚
202.138.128.000|202.138.159.255|菲律宾
202.138.224.000|202.138.255.255|印度尼西亚
202.139.000.000|202.139.063.255|澳大利亚
202.139.192.000|202.139.207.255|日本
202.139.224.000|202.139.255.255|澳大利亚
202.140.000.000|202.140.031.255|日本
202.140.096.000|202.140.127.255|香港
202.140.128.000|202.140.159.255|印度
202.140.224.000|202.140.255.255|澳大利亚
202.141.000.000|202.143.031.255|印度
202.143.064.000|202.143.095.255|澳大利亚
202.144.000.000|202.144.063.255|印度
202.144.128.000|202.144.159.255|不丹
202.144.160.000|202.144.191.255|印度
202.144.224.000|202.144.255.255|香港
202.145.000.000|202.145.031.255|印度尼西亚
202.145.032.000|202.145.255.255|台湾
202.146.000.000|202.146.031.255|印度尼西亚
202.146.096.000|202.146.127.255|香港
202.146.128.000|202.146.255.255|印度尼西亚
202.147.000.000|202.147.159.255|澳大利亚
202.147.224.000|202.148.031.255|印度尼西亚
202.148.064.000|202.148.095.255|澳大利亚
202.148.128.000|202.148.191.255|新西兰
202.149.001.000|202.152.255.255|印度尼西亚
202.153.000.000|202.153.255.255|泰国
202.154.000.000|202.159.255.255|印度尼西亚
202.160.000.000|202.160.063.255|文莱
202.160.064.000|202.160.095.255|台湾
202.160.224.000|202.160.255.255|新加坡
202.161.000.000|202.161.127.255|澳大利亚
202.161.128.000|202.161.159.255|APNIC
202.161.224.000|202.161.255.255|香港
202.162.000.000|202.162.031.255|马来西亚
202.162.064.000|202.162.095.255|台湾
202.162.128.000|202.162.255.255|印度
202.163.000.000|202.163.031.255|香港
202.163.096.000|202.163.127.255|巴基斯坦
202.163.128.000|202.163.159.255|澳大利亚
202.163.224.000|202.163.255.255|菲律宾
202.164.000.000|202.164.031.255|印度尼西亚
202.164.096.000|202.164.127.255|印度
202.164.128.000|202.164.159.255|菲律宾
202.164.224.000|202.165.159.255|澳大利亚
202.165.224.000|202.165.255.255|巴基斯坦
202.166.000.000|202.166.063.255|新加坡
202.166.192.000|202.166.255.255|台湾
202.167.000.000|202.167.255.255|APNIC
202.168.000.000|202.168.031.255|菲律宾
202.168.096.000|202.168.159.255|澳大利亚
202.168.224.000|202.168.255.255|孟加拉国
202.169.000.000|202.169.031.255|香港
202.169.064.000|202.169.159.255|印度
202.169.224.000|202.169.255.255|新加坡
202.170.000.000|202.170.031.255|香港
202.170.064.000|202.170.095.255|蒙古
202.170.128.000|202.170.159.255|印度
202.170.224.000|202.170.255.255|印度尼西亚
202.171.000.000|202.175.255.255|澳门
202.176.000.000|202.176.000.031|新加坡
202.176.000.032|202.176.003.255|日本
202.177.000.000|202.177.031.255|香港
202.177.064.000|202.177.095.255|澳大利亚
202.177.128.000|202.177.255.255|印度
202.178.000.000|202.178.063.255|马来西亚
202.178.224.000|202.178.255.255|台湾
202.179.000.000|202.179.031.255|蒙古
202.179.064.000|202.179.095.255|印度
202.179.128.000|202.179.159.255|巴基斯坦
202.179.224.000|202.179.255.255|澳大利亚
202.180.000.000|202.180.031.255|印度尼西亚
202.180.224.000|202.181.031.255|澳大利亚
202.181.224.000|202.181.255.255|香港
202.182.000.000|202.182.031.255|泰国
202.182.064.000|202.182.095.255|澳大利亚
202.182.224.000|202.182.255.255|香港
202.183.000.000|202.183.031.255|印度尼西亚
202.183.192.000|202.183.255.255|泰国
202.184.000.000|202.191.255.255|马来西亚
202.192.000.000|202.192.255.255|教育网广东
202.193.000.000|202.193.255.255|教育网广西
202.194.000.000|202.194.255.255|教育网山东
202.195.000.000|202.195.255.255|教育网江苏
202.196.000.000|202.196.255.255|教育网河南
202.197.000.000|202.197.255.255|教育网湖南
202.198.000.000|202.198.255.255|教育网吉林
202.199.000.000|202.199.255.255|教育网辽宁
202.200.000.000|202.200.255.255|教育网陕西
202.201.000.000|202.201.031.255|教育网甘肃
202.201.080.000|202.201.080.255|教育网广东
202.201.128.000|202.201.143.255|教育网宁夏
202.201.240.000|202.201.255.255|教育网新疆
202.202.000.000|202.202.255.255|教育网四川
202.203.000.000|202.203.031.255|教育网贵州
202.203.160.000|202.203.255.255|教育网云南
202.204.000.000|202.205.255.255|教育网北京
202.206.000.000|202.206.255.255|教育网河北
202.207.000.000|202.207.079.255|教育网内蒙古
202.207.120.000|202.207.127.255|教育网河北
202.207.128.000|202.207.255.255|教育网山西
202.192.000.000|202.207.255.255|中国教育网
202.208.000.000|202.255.255.255|日本
202.000.000.000|202.255.255.255|未知地区
